id,fiyat,platform,cinsiyet,ülke,yaş
75753,26,ios,male,IND,42
75754,24,android,male,JPN,34
75755,19,android,female,IND,39
75756,18,ios,female,USA,25
75757,14,ios,male,USA,31
75758,2,ios,female,TUR,22
75759,42,android,female,TUR,54
75760,16,ios,male,ESP,38
75761,35,ios,female,IND,54
75762,38,ios,female,DEU,60
75763,24,ios,male,GBR,49
75764,51,ios,male,RUS,60
75765,6,android,male,JPN,47
75766,14,android,female,DEU,61
75767,4,ios,male,BRA,60
75768,14,android,female,TUR,52
75769,18,android,female,RUS,59
75770,18,ios,female,JPN,56
75771,11,android,female,USA,34
75772,29,ios,male,JPN,54
75773,18,ios,male,ESP,36
75774,31,android,male,TUR,62
75775,21,android,female,USA,26
75776,16,ios,male,ESP,32
75777,10,ios,female,FRA,45
75778,11,ios,male,USA,55
75779,50,ios,male,JPN,20
75780,24,ios,male,FRA,41
75781,23,android,female,GBR,40
75782,18,ios,female,GBR,48
75783,45,android,male,ESP,34
75784,17,ios,male,DEU,34
75785,47,android,male,TUR,34
75786,27,android,male,ESP,28
75787,41,ios,male,IND,64
75788,45,android,female,GBR,51
75789,44,android,female,FRA,56
75790,23,ios,male,BRA,51
75791,15,android,female,DEU,55
75792,21,ios,female,GBR,58
75793,11,android,male,TUR,59
75794,45,android,male,JPN,54
75795,36,android,female,IND,50
75796,34,ios,female,BRA,58
75797,49,android,female,FRA,61
75798,25,ios,female,USA,18
75799,14,android,male,DEU,54
75800,49,ios,male,BRA,52
75801,5,ios,male,GBR,63
75802,43,ios,male,GBR,40
75803,6,android,female,IND,57
75804,37,ios,female,ESP,56
75805,48,android,female,BRA,58
75806,39,ios,female,DEU,47
75807,38,ios,female,TUR,27
75808,19,ios,male,USA,30
75809,49,android,female,IND,34
75810,23,android,male,FRA,62
75811,6,ios,male,DEU,58
75812,24,ios,female,TUR,38
75813,41,android,male,IND,57
75814,30,android,female,RUS,52
75815,19,ios,male,RUS,53
75816,43,ios,male,TUR,48
75817,16,ios,male,IND,19
75818,13,android,female,IND,61
75819,13,android,male,USA,24
75820,23,ios,male,BRA,57
75821,37,android,male,DEU,34
75822,4,android,female,ESP,25
75823,47,ios,male,IND,35
75824,7,ios,female,BRA,53
75825,27,ios,female,ESP,19
75826,50,android,male,TUR,48
75827,47,android,female,ESP,38
75828,25,android,female,FRA,27
75829,2,android,male,IND,46
75830,17,ios,female,USA,46
75831,15,ios,female,DEU,62
75832,32,ios,female,RUS,30
75833,40,android,female,ESP,51
75834,41,ios,female,BRA,42
75835,27,ios,male,USA,29
75836,37,ios,male,RUS,54
75837,30,android,male,ESP,36
75838,12,android,male,DEU,57
75839,48,android,female,FRA,59
75840,41,android,male,TUR,24
75841,42,android,female,GBR,32
75842,3,android,male,JPN,63
75843,20,ios,male,RUS,54
75844,48,ios,male,USA,33
75845,27,android,male,IND,21
75846,42,android,male,JPN,58
75847,51,ios,female,JPN,21
75848,41,android,female,IND,24
75849,22,ios,female,IND,45
75850,22,android,female,DEU,30
75851,4,android,male,BRA,50
75852,36,ios,female,BRA,54
75853,24,android,female,JPN,25
75854,7,android,male,BRA,20
75855,37,ios,female,USA,45
75856,18,ios,female,RUS,55
75857,21,ios,female,TUR,35
75858,33,ios,male,FRA,38
75859,47,ios,female,TUR,48
75860,21,ios,female,BRA,61
75861,24,android,male,ESP,39
75862,22,android,female,RUS,31
75863,20,ios,female,USA,65
75864,41,ios,male,TUR,55
75865,20,android,female,USA,60
75866,45,android,male,TUR,45
75867,1,ios,female,DEU,42
75868,8,ios,male,FRA,61
75869,3,ios,female,ESP,39
75870,19,ios,female,TUR,38
75871,29,ios,male,GBR,52
75872,14,android,female,FRA,45
75873,7,android,female,TUR,62
75874,8,ios,female,IND,47
75875,4,android,female,FRA,31
75876,42,android,male,GBR,35
75877,22,ios,male,DEU,46
75878,36,ios,female,JPN,22
75879,42,ios,female,DEU,28
75880,45,android,male,ESP,44
75881,5,ios,male,BRA,63
75882,44,android,female,IND,54
75883,37,ios,female,JPN,32
75884,18,ios,male,BRA,38
75885,11,ios,female,GBR,61
75886,2,ios,female,IND,20
75887,42,ios,female,USA,58
75888,3,ios,male,TUR,40
75889,26,ios,male,IND,18
75890,27,ios,female,FRA,50
75891,48,ios,female,USA,23
75892,3,ios,male,GBR,35
75893,17,ios,female,RUS,38
75894,38,ios,male,RUS,58
75895,21,ios,male,IND,43
75896,11,android,female,DEU,24
75897,44,ios,male,GBR,38
75898,6,android,male,FRA,41
75899,25,android,female,FRA,39
75900,3,android,male,DEU,64
75901,50,android,female,USA,45
75902,51,android,female,FRA,53
75903,11,android,male,GBR,34
75904,48,android,female,ESP,22
75905,31,android,female,ESP,51
75906,7,ios,female,TUR,48
75907,14,android,male,RUS,39
75908,36,ios,female,GBR,45
75909,36,android,female,DEU,50
75910,33,ios,female,FRA,29
75911,23,android,female,BRA,38
75912,1,android,male,FRA,42
75913,5,ios,female,BRA,21
75914,35,android,female,RUS,38
75915,32,android,female,IND,44
75916,51,ios,male,FRA,39
75917,25,ios,male,USA,18
75918,18,ios,male,IND,25
75919,21,android,male,JPN,65
75920,19,android,female,DEU,51
75921,49,android,male,ESP,43
75922,8,ios,female,DEU,32
75923,12,ios,female,IND,36
75924,40,android,male,IND,53
75925,10,ios,female,TUR,40
75926,31,android,female,BRA,60
75927,48,android,female,ESP,21
75928,13,ios,female,FRA,38
75929,41,android,male,IND,62
75930,33,android,male,IND,40
75931,36,android,male,JPN,58
75932,10,android,male,DEU,18
75933,18,ios,female,FRA,22
75934,35,ios,male,TUR,58
75935,33,android,female,TUR,30
75936,38,android,male,GBR,28
75937,23,ios,female,DEU,20
75938,41,ios,male,TUR,18
75939,24,ios,female,GBR,42
75940,4,android,male,USA,44
75941,10,ios,female,FRA,46
75942,5,ios,male,BRA,21
75943,41,ios,male,DEU,45
75944,40,android,male,IND,28
75945,13,android,female,IND,34
75946,12,android,male,USA,40
75947,51,android,male,RUS,41
75948,13,ios,female,BRA,59
75949,34,android,male,JPN,50
75950,33,ios,female,TUR,62
75951,40,ios,male,BRA,49
75952,15,android,female,USA,25
75953,44,ios,female,JPN,51
75954,22,ios,male,TUR,26
75955,17,ios,female,FRA,39
75956,22,ios,male,RUS,39
75957,19,ios,male,DEU,48
75958,33,android,male,IND,41
75959,14,ios,female,GBR,63
75960,1,android,male,RUS,56
75961,46,android,female,RUS,59
75962,21,android,female,RUS,38
75963,6,ios,male,USA,28
75964,39,android,male,IND,59
75965,20,android,male,JPN,42
75966,12,ios,male,FRA,27
75967,29,android,male,GBR,40
75968,47,android,female,BRA,45
75969,33,ios,male,IND,65
75970,41,android,male,DEU,21
75971,18,ios,male,JPN,54
75972,50,android,male,GBR,41
75973,24,ios,male,DEU,21
75974,13,ios,male,IND,26
75975,37,ios,female,DEU,56
75976,1,android,male,IND,45
75977,35,android,male,GBR,63
75978,36,android,female,ESP,23
75979,43,ios,female,DEU,57
75980,7,ios,female,RUS,25
75981,20,ios,female,USA,64
75982,50,ios,female,USA,31
75983,46,android,female,USA,39
75984,16,android,female,RUS,18
75985,32,ios,male,IND,46
75986,38,ios,female,USA,64
75987,10,ios,female,GBR,25
75988,37,ios,female,DEU,53
75989,25,ios,female,DEU,52
75990,16,android,female,FRA,34
75991,30,android,male,ESP,32
75992,34,android,male,FRA,51
75993,26,android,male,ESP,23
75994,38,ios,female,BRA,22
75995,7,ios,female,DEU,52
75996,31,android,male,GBR,35
75997,5,ios,male,BRA,33
75998,40,ios,female,USA,40
75999,14,ios,female,JPN,59
76000,17,ios,male,IND,64
76001,31,android,male,ESP,25
76002,35,android,male,GBR,65
76003,22,ios,male,USA,65
76004,42,ios,female,IND,30
76005,49,android,male,GBR,34
76006,23,android,male,IND,43
76007,24,android,female,DEU,36
76008,46,ios,female,USA,60
76009,1,ios,male,GBR,29
76010,48,android,male,RUS,29
76011,40,ios,female,USA,41
76012,34,ios,female,JPN,44
76013,4,android,female,BRA,38
76014,45,ios,male,GBR,50
76015,37,ios,female,ESP,36
76016,31,ios,male,IND,49
76017,16,ios,male,GBR,53
76018,14,android,female,JPN,38
76019,41,android,female,USA,35
76020,18,ios,female,FRA,45
76021,5,android,male,TUR,64
76022,29,android,male,JPN,48
76023,12,ios,female,JPN,28
76024,27,ios,male,BRA,62
76025,9,ios,female,USA,47
76026,39,android,male,USA,31
76027,50,ios,male,RUS,28
76028,34,ios,female,DEU,45
76029,5,ios,female,IND,32
76030,7,ios,male,GBR,22
76031,15,android,male,JPN,33
76032,49,ios,male,DEU,47
76033,42,android,female,JPN,50
76034,13,android,female,RUS,25
76035,49,ios,male,IND,55
76036,16,ios,female,ESP,65
76037,3,ios,female,ESP,65
76038,46,android,male,BRA,45
76039,36,android,male,JPN,50
76040,35,ios,female,GBR,48
76041,10,android,male,RUS,64
76042,47,ios,female,RUS,56
76043,44,ios,female,TUR,63
76044,19,android,female,IND,57
76045,7,android,female,IND,47
76046,27,android,male,FRA,50
76047,20,ios,female,JPN,38
76048,14,android,female,DEU,50
76049,41,ios,female,RUS,39
76050,30,android,male,JPN,65
76051,30,ios,male,USA,49
76052,4,android,female,GBR,25
76053,40,android,female,JPN,45
76054,39,ios,female,IND,36
76055,25,android,male,RUS,20
76056,47,android,male,RUS,49
76057,38,android,male,BRA,51
76058,40,android,male,DEU,62
76059,12,ios,male,RUS,49
76060,51,ios,male,DEU,45
76061,39,android,male,TUR,57
76062,30,android,female,GBR,33
76063,5,android,female,BRA,46
76064,14,ios,female,BRA,18
76065,21,android,male,DEU,52
76066,18,ios,male,RUS,23
76067,1,android,female,RUS,19
76068,45,ios,male,BRA,35
76069,24,ios,male,IND,21
76070,27,android,female,BRA,37
76071,45,android,male,DEU,58
76072,30,ios,male,FRA,39
76073,39,android,male,DEU,28
76074,20,ios,female,BRA,18
76075,47,android,male,ESP,31
76076,43,ios,male,GBR,51
76077,8,ios,male,USA,30
76078,29,android,male,IND,41
76079,34,ios,female,ESP,49
76080,27,ios,male,FRA,43
76081,24,android,male,TUR,40
76082,44,ios,male,IND,35
76083,30,android,female,BRA,37
76084,15,ios,female,BRA,27
76085,36,android,male,GBR,42
76086,43,ios,male,IND,22
76087,11,android,male,FRA,30
76088,6,android,female,DEU,34
76089,15,ios,male,JPN,59
76090,30,android,male,TUR,43
76091,46,android,female,RUS,26
76092,21,android,male,RUS,54
76093,38,android,male,JPN,26
76094,43,android,male,RUS,29
76095,12,android,male,DEU,48
76096,6,ios,male,JPN,65
76097,34,ios,female,IND,36
76098,14,ios,female,TUR,47
76099,33,android,male,IND,52
76100,30,android,male,TUR,27
76101,12,android,female,JPN,58
76102,9,ios,female,IND,63
76103,16,ios,male,ESP,25
76104,41,ios,male,ESP,49
76105,4,ios,female,IND,37
76106,18,android,female,BRA,34
76107,9,android,male,IND,64
76108,30,android,female,BRA,51
76109,5,ios,female,GBR,28
76110,24,android,male,GBR,29
76111,10,android,female,GBR,23
76112,40,android,female,ESP,45
76113,4,android,female,TUR,58
76114,16,android,male,JPN,36
76115,40,android,female,JPN,46
76116,50,android,male,JPN,48
76117,47,android,male,RUS,53
76118,44,android,female,ESP,24
76119,34,android,male,TUR,27
76120,26,ios,male,DEU,59
76121,20,android,male,USA,40
76122,15,ios,male,BRA,42
76123,5,android,female,RUS,46
76124,35,android,male,JPN,28
76125,25,android,female,ESP,37
76126,42,android,male,DEU,64
76127,51,android,female,USA,25
76128,24,android,male,USA,25
76129,49,ios,female,GBR,60
76130,4,android,female,IND,45
76131,42,android,male,USA,53
76132,41,android,male,BRA,35
76133,32,android,male,TUR,43
76134,12,ios,male,DEU,19
76135,44,ios,male,FRA,52
76136,29,android,female,IND,34
76137,31,android,male,ESP,58
76138,10,ios,male,FRA,65
76139,2,android,female,ESP,59
76140,6,ios,female,RUS,62
76141,38,ios,male,DEU,25
76142,18,android,male,GBR,64
76143,51,android,male,BRA,35
76144,6,android,female,ESP,43
76145,44,android,female,RUS,20
76146,33,ios,male,DEU,18
76147,4,android,male,ESP,42
76148,40,android,male,RUS,19
76149,51,ios,male,USA,49
76150,36,ios,female,TUR,54
76151,29,ios,male,BRA,39
76152,45,ios,female,DEU,21
76153,43,android,female,FRA,23
76154,26,android,male,GBR,40
76155,4,ios,female,DEU,49
76156,21,ios,female,RUS,50
76157,49,android,male,BRA,60
76158,40,ios,female,DEU,56
76159,28,android,female,DEU,32
76160,8,ios,male,GBR,24
76161,37,android,male,GBR,47
76162,29,ios,male,JPN,18
76163,12,android,female,RUS,48
76164,26,ios,male,IND,38
76165,8,ios,female,GBR,49
76166,13,ios,male,FRA,36
76167,28,ios,female,GBR,36
76168,39,android,male,RUS,57
76169,41,ios,male,BRA,53
76170,15,android,female,IND,65
76171,21,ios,male,DEU,40
76172,5,android,female,FRA,60
76173,5,ios,male,ESP,52
76174,26,ios,female,TUR,60
76175,30,android,female,GBR,40
76176,38,ios,male,JPN,65
76177,15,android,female,JPN,36
76178,12,android,female,JPN,62
76179,12,ios,male,RUS,54
76180,49,android,male,DEU,58
76181,15,ios,male,IND,20
76182,46,ios,male,BRA,42
76183,27,ios,female,BRA,34
76184,50,ios,female,BRA,63
76185,27,android,male,RUS,64
76186,5,android,male,IND,28
76187,26,android,female,TUR,41
76188,47,android,male,DEU,60
76189,4,android,female,TUR,54
76190,49,ios,female,TUR,23
76191,41,ios,female,IND,38
76192,17,android,female,TUR,49
76193,10,android,female,TUR,24
76194,34,ios,male,ESP,65
76195,10,android,female,RUS,41
76196,1,android,male,ESP,35
76197,24,ios,male,BRA,31
76198,14,android,female,IND,40
76199,41,ios,male,USA,30
76200,12,android,female,JPN,36
76201,30,android,male,GBR,19
76202,46,android,male,RUS,38
76203,2,ios,male,JPN,51
76204,49,ios,male,ESP,38
76205,27,ios,female,BRA,61
76206,41,android,male,RUS,20
76207,44,android,male,JPN,36
76208,47,android,female,DEU,24
76209,29,android,male,TUR,21
76210,41,android,male,IND,19
76211,9,ios,male,USA,49
76212,10,ios,male,ESP,63
76213,1,android,female,FRA,22
76214,24,android,female,ESP,29
76215,44,ios,male,ESP,19
76216,13,android,male,JPN,19
76217,43,ios,male,TUR,65
76218,43,ios,male,TUR,64
76219,48,android,female,DEU,41
76220,25,android,male,FRA,23
76221,37,android,male,IND,23
76222,18,android,female,GBR,20
76223,34,android,male,TUR,50
76224,2,ios,male,FRA,20
76225,43,android,male,BRA,58
76226,48,android,male,USA,54
76227,24,android,male,FRA,25
76228,51,android,male,RUS,40
76229,33,android,female,JPN,41
76230,2,ios,male,ESP,49
76231,18,ios,male,USA,37
76232,1,android,female,FRA,21
76233,21,android,female,IND,52
76234,36,ios,male,IND,25
76235,13,android,male,FRA,57
76236,20,ios,male,ESP,65
76237,18,android,female,RUS,58
76238,34,android,female,ESP,58
76239,41,ios,male,GBR,37
76240,34,ios,female,IND,55
76241,15,android,female,GBR,57
76242,24,android,male,ESP,25
76243,28,ios,male,FRA,45
76244,14,android,male,JPN,27
76245,31,android,female,JPN,35
76246,27,android,male,FRA,40
76247,26,ios,female,RUS,50
76248,7,ios,male,ESP,39
76249,14,ios,female,DEU,26
76250,36,ios,male,USA,61
76251,27,ios,male,USA,60
76252,29,ios,female,GBR,62
76253,49,android,male,IND,38
76254,49,ios,female,GBR,54
76255,43,ios,male,RUS,52
76256,11,ios,male,RUS,24
76257,21,android,female,BRA,33
76258,46,ios,male,TUR,55
76259,34,android,female,USA,35
76260,40,android,female,RUS,65
76261,41,android,female,GBR,19
76262,36,ios,female,GBR,22
76263,34,ios,female,USA,21
76264,38,ios,male,GBR,40
76265,30,android,male,ESP,59
76266,45,android,female,JPN,45
76267,43,ios,male,ESP,26
76268,12,android,female,TUR,44
76269,23,ios,female,GBR,51
76270,7,ios,female,USA,51
76271,29,android,female,ESP,36
76272,8,ios,male,IND,21
76273,18,ios,male,RUS,37
76274,10,android,female,GBR,20
76275,24,ios,female,RUS,28
76276,5,ios,male,ESP,42
76277,27,ios,male,TUR,61
76278,9,android,male,RUS,58
76279,26,ios,male,GBR,46
76280,1,android,male,RUS,21
76281,49,android,female,FRA,25
76282,44,android,male,ESP,38
76283,24,ios,male,TUR,23
76284,43,android,male,GBR,34
76285,39,ios,male,BRA,18
76286,16,ios,female,IND,22
76287,12,ios,male,BRA,20
76288,36,android,male,BRA,36
76289,9,ios,male,TUR,32
76290,35,ios,female,BRA,46
76291,27,android,male,IND,52
76292,36,ios,female,RUS,33
76293,21,android,female,TUR,50
76294,35,android,female,GBR,23
76295,10,ios,female,TUR,33
76296,28,ios,female,ESP,36
76297,11,android,male,DEU,53
76298,20,android,female,BRA,49
76299,22,android,male,IND,21
76300,8,android,female,FRA,32
76301,35,android,female,IND,57
76302,27,ios,male,ESP,56
76303,9,ios,male,FRA,50
76304,32,ios,female,IND,28
76305,37,ios,female,IND,49
76306,41,android,female,RUS,50
76307,47,android,female,RUS,54
76308,44,ios,male,IND,26
76309,48,ios,female,RUS,42
76310,36,android,male,DEU,29
76311,12,ios,female,JPN,35
76312,17,ios,male,GBR,43
76313,29,android,male,JPN,23
76314,46,android,female,RUS,50
76315,38,android,male,GBR,28
76316,42,ios,male,JPN,42
76317,24,ios,male,FRA,55
76318,49,ios,female,USA,30
76319,5,android,female,TUR,43
76320,11,ios,female,IND,52
76321,1,ios,male,TUR,39
76322,24,ios,male,RUS,18
76323,41,ios,male,RUS,27
76324,47,ios,male,RUS,46
76325,15,android,female,DEU,26
76326,4,ios,male,JPN,64
76327,32,ios,female,USA,34
76328,21,android,female,DEU,57
76329,51,ios,female,TUR,32
76330,14,ios,male,BRA,32
76331,35,ios,male,USA,56
76332,36,ios,male,ESP,45
76333,27,ios,female,ESP,29
76334,36,ios,female,FRA,27
76335,21,ios,female,RUS,42
76336,21,android,female,IND,36
76337,40,ios,male,ESP,48
76338,31,android,female,JPN,45
76339,20,ios,male,JPN,52
76340,23,ios,male,ESP,18
76341,5,ios,female,JPN,50
76342,36,android,male,JPN,41
76343,11,ios,female,GBR,60
76344,33,ios,male,RUS,43
76345,18,android,female,GBR,37
76346,34,ios,male,JPN,62
76347,46,android,male,ESP,40
76348,5,ios,male,GBR,43
76349,31,android,female,TUR,31
76350,48,ios,male,GBR,48
76351,17,android,female,ESP,34
76352,14,ios,male,IND,42
76353,27,ios,male,RUS,32
76354,7,ios,male,GBR,22
76355,12,android,female,TUR,44
76356,51,android,female,DEU,57
76357,41,android,female,DEU,20
76358,12,ios,female,ESP,41
76359,37,android,female,FRA,62
76360,10,android,female,FRA,63
76361,40,ios,female,FRA,57
76362,1,android,male,USA,43
76363,10,ios,male,USA,64
76364,25,android,male,RUS,34
76365,10,ios,male,IND,44
76366,10,android,male,BRA,25
76367,6,android,male,FRA,22
76368,23,android,male,ESP,23
76369,11,android,female,FRA,42
76370,41,android,male,GBR,29
76371,41,android,male,GBR,38
76372,23,ios,male,FRA,38
76373,4,android,male,GBR,61
76374,4,android,male,USA,46
76375,23,android,male,IND,38
76376,22,ios,female,ESP,40
76377,23,ios,male,RUS,38
76378,10,ios,male,USA,48
76379,43,ios,male,DEU,23
76380,9,android,male,DEU,45
76381,51,android,female,GBR,27
76382,37,ios,male,JPN,60
76383,8,ios,female,TUR,58
76384,10,ios,female,DEU,35
76385,26,android,female,BRA,53
76386,32,ios,female,DEU,64
76387,46,ios,female,DEU,41
76388,33,android,male,ESP,33
76389,21,ios,female,JPN,53
76390,31,ios,female,RUS,19
76391,38,android,female,JPN,57
76392,2,android,male,RUS,54
76393,29,ios,female,DEU,18
76394,44,ios,female,IND,34
76395,24,ios,female,GBR,30
76396,5,android,male,RUS,37
76397,42,ios,female,TUR,39
76398,45,android,male,ESP,59
76399,26,ios,female,ESP,44
76400,46,android,male,JPN,33
76401,43,android,female,IND,58
76402,51,android,male,DEU,20
76403,22,ios,female,ESP,28
76404,10,android,male,IND,32
76405,45,ios,female,TUR,32
76406,40,ios,female,JPN,45
76407,20,ios,female,USA,26
76408,32,ios,male,IND,58
76409,46,android,female,IND,61
76410,30,ios,female,ESP,20
76411,20,android,male,BRA,36
76412,43,ios,female,BRA,41
76413,19,android,female,USA,32
76414,36,ios,male,RUS,48
76415,7,android,female,DEU,51
76416,9,ios,male,USA,53
76417,31,android,male,RUS,23
76418,18,ios,male,DEU,53
76419,51,android,male,BRA,54
76420,33,android,female,BRA,59
76421,3,ios,female,USA,50
76422,21,ios,female,IND,22
76423,10,android,male,GBR,19
76424,39,android,female,GBR,48
76425,10,ios,female,TUR,30
76426,5,ios,male,BRA,56
76427,18,android,male,IND,33
76428,9,android,male,BRA,29
76429,46,ios,female,IND,29
76430,12,android,male,RUS,21
76431,2,android,female,FRA,24
76432,5,android,female,USA,43
76433,36,ios,female,GBR,55
76434,9,android,female,TUR,44
76435,46,ios,male,GBR,24
76436,15,ios,female,FRA,55
76437,39,android,male,JPN,31
76438,28,ios,male,TUR,27
76439,32,ios,female,BRA,21
76440,42,android,female,RUS,41
76441,43,ios,female,JPN,53
76442,37,ios,female,BRA,31
76443,5,ios,male,GBR,21
76444,3,ios,male,ESP,31
76445,32,android,female,USA,30
76446,40,ios,female,ESP,64
76447,42,android,male,IND,25
76448,30,ios,male,RUS,62
76449,12,ios,male,ESP,41
76450,11,ios,female,TUR,39
76451,30,ios,female,RUS,27
76452,36,android,male,TUR,49
76453,19,android,female,RUS,49
76454,49,android,female,DEU,42
76455,43,ios,female,JPN,22
76456,39,android,male,GBR,55
76457,30,android,male,USA,51
76458,23,ios,female,DEU,41
76459,17,android,female,USA,51
76460,13,android,male,IND,34
